gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
LOC115492754,0.060369223284287094,0.003411508526922078,0.002,0.001,1
CD38,0.06040372669340209,-0.004502340806914123,0.004,0.006,1
LOC100230587,0.06047848245188196,0.05363488409742523,0.074,0.066,1
TOLLIP,0.06055493677668805,0.03106968917654851,0.201,0.225,1
ALDH1A2,0.0605583298886904,0.03473381497329554,0.029,0.024,1
CEP85,0.060702856404259445,-0.005390857111744914,0.007,0.01,1
DHCR24,0.06071078304302369,0.014796730128034674,0.096,0.108,1
USP25,0.060795656177461584,0.040593539384629285,0.227,0.254,1
LOXL1,0.06082396464140981,0.00794777918721498,0.007,0.004,1
MACO1,0.06091761126169684,0.017314928633233972,0.166,0.184,1
TFCP2L1,0.06102412141591438,-0.005590604748352325,0.002,0.004,1
SNAP29,0.061047800155975676,0.01882323883031095,0.04,0.047,1
TCF20,0.061066428805360715,0.04558015318401876,0.683,0.725,1
FUCA2,0.06109055774048855,0.01752970250702926,0.015,0.011,1
SERPINB5,0.06115527006656321,-0.003297776968868029,0.002,0.004,1
ENPP4,0.061179873587530305,0.045928212684189895,0.049,0.043,1
RFXANK,0.06121955133498618,-0.001136221401900575,0.036,0.043,1
LOC115492860,0.061253734933963196,0.0142290151542094,0.01,0.007,1
LOC100223776,0.06125743589064092,-0.0021021231084945823,0.002,0.004,1
XPO1,0.06125965605164214,0.02013536895204099,0.175,0.195,1
LOC100221561,0.061279346946683716,-0.0043536544509794545,0.002,0.004,1
CTNNBL1,0.061327478898235414,0.02338009671651564,0.097,0.109,1
LOC115496162,0.06138750320656554,-0.007536299509542703,0.003,0.005,1
LOC115490876,0.06164804500469609,-0.004128897768450844,0.008,0.012,1
PDS5A,0.061668618146242936,0.022379751062889752,0.132,0.147,1
UHMK1,0.06166871547068221,0.00370233896840394,0.058,0.067,1
PSIP1,0.06195243713824837,0.01785587002644773,0.089,0.1,1
DTYMK,0.062008897644267855,-0.006907050296905082,0.032,0.038,1
SLC35B1,0.06223247767763482,0.007356512295068729,0.137,0.153,1
DNAJB5,0.06228609399757009,0.037396619971124576,0.041,0.035,1
SNX30,0.06229727379950536,0.005481131313495258,0.088,0.099,1
PAXIP1,0.062303474102191364,-0.0013908564018334513,0.052,0.06,1
IFT81,0.06238733561129067,1.446745259851001e-4,0.024,0.029,1
APOOL,0.062435541765114295,0.029742472576632803,0.028,0.023,1
ATP5MC1,0.06253105386462657,0.007541472580119002,0.065,0.075,1
CDH22,0.06253184975056211,-0.008515268896939394,0.009,0.013,1
MRPL23,0.06258000589619955,0.008630254648800795,0.094,0.106,1
LOC115492258,0.06286646510324813,-0.004577484988932387,0.021,0.026,1
LOC115491342,0.06287333903310247,0.05201143359239105,0.07,0.062,1
SLC25A38,0.06287831041264912,2.1297746225161507e-4,0.02,0.025,1
WWP1,0.0629074635895433,0.013611564755755756,0.192,0.213,1
ZFHX3,0.06298929275727716,0.02251148548441917,0.189,0.209,1
LOC101233572,0.06300515860952466,-0.004176894311815643,0.012,0.016,1
DGCR2,0.06303141362819897,0.0773263751687378,0.096,0.089,1
GALNTL6,0.06317963079881454,0.03567934978196563,0.346,0.377,1
LMLN,0.06328988211290978,5.331597571909402e-4,0.027,0.033,1
LOC100229115,0.06330229949111743,-0.004826873462021836,0.006,0.009,1
LOC101232977,0.06331199404064462,-0.0014814885654111376,0.01,0.014,1
PGGT1B,0.06342998218368649,0.014521209226536824,0.116,0.129,1
SLC25A34,0.0634438374853301,-0.002920774768103089,0.01,0.014,1
SPEG,0.06345515202148462,0.027678628036079733,0.168,0.188,1
SCD5,0.06352815547711463,0.09373272471598759,0.441,0.464,1
YTHDF1,0.06372229901031443,0.001552077159937465,0.058,0.066,1
LOC115495606,0.06373584998720898,0.010308845328567347,0.007,0.005,1
ORMDL3,0.0637549155045491,0.03899973553344904,0.041,0.035,1
DCAF6,0.06377280423057796,0.021934509715115236,0.202,0.224,1
GIPC2,0.06398975770841364,-0.0028473768660715604,0.057,0.066,1
LOC100226136,0.06399771019225811,-0.0038260319790171388,0.005,0.007,1
TMEM132A,0.06405849084837946,0.013578966756441949,0.015,0.011,1
PTMA,0.06406734406257059,0.016491071712768535,0.212,0.237,1
CRAT,0.06411317474640703,0.014104372717394703,0.036,0.043,1
LOC115491381,0.06413878607558889,0.01905471269148557,0.02,0.016,1
LOC115496947,0.06417238435313871,-0.002913920707931802,0.004,0.006,1
CRADD,0.06423581996942888,0.02545435911950794,0.114,0.128,1
UGCG,0.06424925430998844,0.016493679394919802,0.079,0.089,1
FGF5,0.06425285964544962,0.007661215589446739,0.005,0.003,1
CDC6,0.06425568688003783,0.0055286667840628665,0.004,0.002,1
C12H3orf67,0.06430704875894211,-0.006416618321518167,0.004,0.006,1
NPLOC4,0.06433090860371392,1.7359201721170447e-4,0.045,0.053,1
LOC100231134,0.0643879816846829,-0.005103687451113059,0.046,0.053,1
LOC115493058,0.0644907670857783,-0.00295734621000383,0.005,0.007,1
RPF2,0.06457122061731503,0.005547917022509771,0.034,0.041,1
ST6GAL1,0.06467956279612713,0.0344545814108808,0.031,0.026,1
LOC100229883,0.06475594648421677,-0.009304577677706136,0.025,0.03,1
LOC105758956,0.0647938149042849,-0.004292361772444402,0.013,0.017,1
ST3GAL4,0.06484673262206557,0.031176576789691143,0.042,0.036,1
ALDH8A1,0.06485298596876878,0.007985866685182114,0.047,0.055,1
LOC115492030,0.06485321501344037,0.024929477957543553,0.012,0.009,1
RSRC1,0.06491412561206138,0.08900080325210935,0.167,0.161,1
KLF6,0.06493402910492752,-0.021213005183767675,0.027,0.033,1
CHST13,0.0650022937753738,0.017002104421959388,0.009,0.006,1
LRRN2,0.06503826433542644,0.03171047807794336,0.3,0.333,1
LOC115492146,0.06510048986993874,-0.001818519015985745,0.004,0.006,1
PUS7,0.06518428448917069,0.00287549556300018,0.03,0.036,1
ARHGAP20,0.06522835116562307,0.02305313396736408,0.308,0.343,1
FGF10,0.06523452031362137,0.01088485156321373,0.004,0.002,1
SASS6,0.06544813977053109,0.02193556189679391,0.211,0.233,1
NCAPD3,0.06558345626294777,0.0016801233571780289,0.007,0.01,1
DNMT1,0.06559051441752824,-0.002259069549534788,0.01,0.013,1
TMEM189,0.06564927018212084,-5.177060168386483e-4,0.028,0.034,1
EMB,0.06567734722473643,-0.006879592403949333,0.007,0.01,1
LOC115498070,0.06575986713284553,-0.006727083576754004,0.002,0.003,1
SC5D,0.06581659807004919,0.04276044983796401,0.045,0.039,1
ERO1A,0.06599435006763843,-0.006655973193750168,0.002,0.003,1
GPR155,0.06609849565315853,0.05364163485199841,0.069,0.062,1
MLLT6,0.06610458661235422,-0.0011204529157193693,0.023,0.028,1
LOC100226230,0.06623949023405988,-0.013266001803626762,0.027,0.033,1
SLC12A5,0.0662623145140877,0.08375692390073153,0.198,0.193,1
BRD3OS,0.0663218606674047,0.034812325713467776,0.034,0.029,1
MSTN,0.06642216537247335,-0.008462344985501014,0.009,0.012,1
BEND2,0.06648601586734858,-2.725778764767761e-4,0.051,0.059,1
PSMG4,0.06650631788706927,0.009809255636225173,0.069,0.079,1
HSD11B2,0.06655474136074394,-0.005300240555600539,0.01,0.013,1
NEPRO,0.06665049192255264,-0.010555975085232108,0.022,0.027,1
LYPLA1,0.06673754868501636,-0.009316190980804447,0.014,0.018,1
PDXP,0.06677395699735096,-0.006690239373624073,0.008,0.011,1
EGR1,0.06690637911500105,-0.006528228595897509,0.018,0.023,1
TRIM36,0.06698917437214906,-0.006522241796342369,0.008,0.011,1
HTRA2,0.06700233499177688,0.010608141066429447,0.006,0.003,1
LOC100223232,0.06722961713972421,0.09113485108844044,0.405,0.424,1
ZNF608,0.06726538028855693,0.002686997648927991,0.153,0.167,1
GAS1,0.06732946055968816,-8.639085734583329e-4,0.055,0.063,1
GOSR2,0.06736639341376403,0.0012801032826413178,0.023,0.028,1
ATP6AP1L,0.0674680632379772,-0.002898615992578922,0.008,0.011,1
FZD10,0.06751159896366025,-0.010724344017832593,0.004,0.006,1
MFSD13A,0.06757515190215,-0.003357994404682485,0.031,0.037,1
LOC115491624,0.06759637388052428,-9.155834124617845e-4,0.02,0.024,1
MLEC,0.06761224411557071,-0.0073166344102946965,0.014,0.018,1
ALS2,0.06763073075943786,0.017216843321998132,0.099,0.111,1
PHEX,0.06765577870335873,-0.01403847827959373,0.027,0.033,1
PTGES2,0.06775056431818163,0.002268102819789772,0.026,0.031,1
JADE1,0.06779838461688846,0.005128411821077067,0.02,0.025,1
TKT,0.067805684864087,0.0304760278712935,0.129,0.144,1
GLG1,0.06790361143257756,0.09189521500891984,0.267,0.267,1
SNTN,0.06790504819300199,-0.007038462225323729,0.002,0.004,1
TCEA3,0.06796585152902888,-0.005828442779105079,0.002,0.004,1
LOC101233075,0.0680148528606639,-0.005335731445210965,0.004,0.007,1
GAK,0.06813853914754367,0.09197097167836865,0.323,0.331,1
EDC4,0.06818947369108046,-0.004212480754439092,0.017,0.021,1
CAMTA1,0.06820338326612962,-0.02224229877460071,0.668,0.73,1
MARVELD2,0.06824624326772238,-0.004552980210628815,0.002,0.004,1
CCDC85A,0.06838267358623386,-0.00688340716268232,0.067,0.076,1
BMP7,0.06843100692697227,0.01729752320805586,0.014,0.011,1
MMS19,0.06843470995740501,-0.003799689475420656,0.022,0.027,1
LOC100219036,0.06859242273192909,-0.0026232508662401947,0.002,0.004,1
TMEM60,0.068697690816697,0.019578971795172775,0.042,0.035,1
SEC24C,0.0687112930262707,0.03435748854175269,0.299,0.336,1
TFEC,0.06874339709173664,-0.0020152393576765796,0.002,0.004,1
DIPK2B,0.06881884589272123,0.005395422518306613,0.003,0.002,1
HRH2,0.06885120038083373,0.03212569927362205,0.03,0.025,1
MTHFR,0.06902784716345177,-0.00967181165087034,0.014,0.018,1
GOLPH3L,0.06904459888673091,-0.0105956366890739,0.035,0.042,1
C2H9orf152,0.06907097199849524,0.005862230926992653,0.003,0.002,1
ELOVL4,0.06911048047653871,0.06287082806058586,0.488,0.511,1
SLC20A2,0.06913466997213578,0.02527244204704515,0.335,0.372,1
C25H1orf43,0.06915743029021157,0.005437274155137922,0.037,0.044,1
C1AH12orf45,0.0691841009157013,0.023196063590676788,0.012,0.009,1
LOC115492142,0.06918544901821268,0.03701614797232175,0.044,0.038,1
YAP1,0.06920431472149678,-0.022107659391627232,0.014,0.017,1
PDPK1,0.06924192735497167,0.026375289178460104,0.297,0.332,1
LOC100230937,0.06925154997607036,-0.004237398240388722,0.001,0.002,1
LOC115491307,0.0693008959263348,-0.005028499206220372,0.001,0.002,1
RBM8A,0.06931767971570507,0.0016167476742701414,0.045,0.052,1
MATN4,0.06938732082636044,-0.003377369119989856,0.001,0.002,1
SMG8,0.06939893065349005,0.022842624465938995,0.018,0.014,1
EIF5A2,0.06943757190624993,0.044808330146714204,0.052,0.045,1
PKP3,0.06949856859309371,-0.0020601069087996704,0.001,0.002,1
TBX15,0.06957281510545789,0.0026533919749116685,0.001,0.002,1
SMAD7,0.06970589214523397,0.011018903669623326,0.112,0.124,1
LOC100228347,0.06985292140391236,0.021960832050650525,0.149,0.165,1
AIG1,0.06986450803588778,0.055548602778842326,0.51,0.542,1
PPARGC1B,0.06987782812294288,0.07984670328784738,0.358,0.366,1
GPAA1,0.06988551819097745,0.015148899763345033,0.014,0.011,1
FGFR4,0.06996588083679761,-0.001559452310198016,0.006,0.008,1
DTX1,0.07012375868673211,0.02974156198831246,0.026,0.021,1
FGF6,0.07018776905261684,-0.009276416856283422,0.012,0.016,1
FAM234B,0.07022926829506537,0.011383345276767598,0.131,0.145,1
COL7A1,0.07027146795404525,-0.00266057978307101,0.001,0.003,1
ADAMTS13,0.07040513987594547,-0.002429546583850639,0.054,0.062,1
USP10,0.07047128844890031,0.08050730494506586,0.25,0.247,1
SMIM15,0.07049678853464295,-0.002136558030946145,0.035,0.041,1
PHF5A,0.07058648541387477,-6.802059962452978e-4,0.041,0.047,1
RPL7L1,0.0706323976238329,-2.608779461849564e-4,0.036,0.043,1
RPL38,0.07078639926491322,0.0013036032108706408,0.018,0.022,1
SYNC,0.0708124414639861,0.013750579694416449,0.006,0.004,1
LOC115497984,0.07085467796041255,0.016172876736370898,0.028,0.023,1
RAMP2,0.07097431968653277,-0.008570765604634475,0.01,0.014,1
ABCF3,0.07121518651730599,-0.005433578040670975,0.039,0.046,1
SLC7A2,0.071242600228627,-0.005074722264536723,0.004,0.007,1
CHMP1B,0.07125038423531804,0.03847441296537993,0.052,0.046,1
POLR1A,0.0712647425245155,0.007590294299168174,0.04,0.046,1
GJB1,0.07131470970929785,0.014328337510183344,0.007,0.005,1
PRKAA1,0.07142630523382981,0.014871251689954873,0.082,0.093,1
LOC115492428,0.07151986388899899,0.004656309125648605,0.002,0.001,1
PMM2,0.07158037869733236,0.046298558700447134,0.056,0.049,1
E2F3,0.07158306750565797,0.035062231736447055,0.049,0.042,1
MPEG1,0.0716592716870508,0.006000317308499749,0.002,0.001,1
BRSK2,0.07167943574936086,-0.017054681896271795,0.884,0.916,1
SKA3,0.07170745803276775,-0.004206766401459557,0.003,0.005,1
PDGFRL,0.07172271242943734,0.003501274893337857,0.002,0.001,1
LOC115492027,0.07173540609816083,0.003233929060473216,0.002,0.001,1
GRIN3B,0.07176095949419589,0.006450889379720045,0.004,0.002,1
FCHSD1,0.07176670388668471,-0.007786864329302236,0.008,0.012,1
FBXO32,0.07177815298065826,-0.01685315168797835,0.045,0.052,1
EEF1A1,0.07182164054059503,0.08103605512018774,0.181,0.175,1
LOC115497690,0.07184026694687856,0.005940451522734249,0.004,0.002,1
LOC115498164,0.07184973196189186,0.0018127270806008637,0.002,0.001,1
LOC105761003,0.07188567979883453,-0.005285305925001194,0.001,0.002,1
GSDMA,0.07189052921924484,0.005536539224353195,0.004,0.002,1
LRRC34,0.07192975024504304,-0.004491364585857468,0.001,0.002,1
MYH9,0.07197802773570997,0.006301766390217345,0.102,0.114,1
CIDEA,0.07199589740796822,-0.004303827570384381,0.001,0.002,1
LOC100223260,0.07199594567578921,0.007252057344355321,0.004,0.002,1
SLC4A8,0.07203018626725544,0.006403815935846269,0.082,0.092,1
SF3B5,0.07203106752452607,0.05973891291543043,0.068,0.061,1
COL1A2,0.0720446421099513,0.0061891124595894395,0.004,0.002,1
SLC26A4,0.07207613565228933,-0.009615862038068114,0.01,0.014,1
LOC115491215,0.07216148331422186,-0.003822000400419386,0.001,0.002,1
TRPM8,0.07223886340063612,-0.002433304675564475,0.001,0.002,1
LIN28A,0.07228311109103878,-0.0014713084121035953,0.001,0.002,1
MMADHC,0.07233256960151957,0.02407511946750951,0.139,0.155,1
LOC100222284,0.07245247146917419,0.015850372357511355,0.104,0.116,1
KCNC2,0.07253541647288132,0.027317231112166662,0.212,0.202,1
SIL1,0.0726769152196196,0.013889335187985519,0.097,0.109,1
STAT1,0.0727251176913195,0.019063993627990446,0.013,0.01,1
CYTH3,0.07283699232043638,8.505741750138435e-4,0.026,0.031,1
FAM204A,0.07308572699162144,0.021237748405316226,0.112,0.125,1
GLUL,0.0731280958117366,0.03351316372040303,0.214,0.237,1
CABP2,0.07321352810128577,0.01771906251414722,0.01,0.007,1
EIF1B,0.07341950910888133,0.05577942987686699,0.06,0.054,1
RPL3,0.07344549108386912,-0.003621560620557733,0.01,0.014,1
DOT1L,0.07358848021468205,0.017707597007439124,0.13,0.143,1
ARMC3,0.07366675124412403,-0.005353556338964831,0.014,0.018,1
OTOA,0.07368164315223646,0.02288161476733823,0.017,0.013,1
LOC115491705,0.07369529184752649,-0.007595403389703589,0.02,0.025,1
LOC115491756,0.07383683764826997,0.018997596323811164,0.017,0.013,1
LOC100218933,0.07385119472723911,-0.006485438952727686,0.003,0.005,1
NOA1,0.07388660418176268,0.0061848614296732,0.054,0.062,1
LOC115491500,0.07390007471541667,0.02113787022329356,0.017,0.013,1
RAB31,0.07394054742092046,-0.007798096255615242,0.005,0.008,1
MTFP1,0.0739935151653292,0.01672753691201674,0.01,0.007,1
GALM,0.07415378109541866,-2.9691590331159395e-4,0.012,0.016,1
COQ8A,0.07419028884792336,0.015378832056708536,0.102,0.114,1
LOC115491823,0.07422025741997863,0.010555426134172319,0.041,0.048,1
ITGA10,0.0742204276502533,-0.009890626088589038,0.014,0.018,1
FAM126A,0.07426625497528087,0.002021028140636566,0.031,0.037,1
RRM1,0.07441784266086317,-0.004693825492264419,0.003,0.005,1
ANKH,0.0744821280783624,0.005112677094350149,0.548,0.611,1
DUSP4,0.07450015098885816,-0.003928672898470643,0.003,0.005,1
CHRDL2,0.07453009977718585,-0.005446583625149302,0.003,0.005,1
POLR3F,0.07467955700407107,-0.0011965607907815506,0.016,0.02,1
GPR37,0.0747325331104122,-0.00875929497239461,0.034,0.04,1
LOC100228479,0.07488380252270381,-0.004115644233222256,0.007,0.01,1
CXXC5,0.0749091423918933,0.04117619187322849,0.058,0.051,1
CDKN1A,0.07494944172371701,-0.006038616905438138,0.002,0.003,1
LOC100222119,0.0749955644747695,-9.834577874817223e-4,0.003,0.005,1
LOC115491466,0.07503963216505306,-0.00477094842695359,0.002,0.003,1
TGM1,0.075147977659664,-0.0035042421172499826,0.002,0.003,1
DTD2,0.07515402718563757,0.0035950613458012037,0.043,0.05,1
ZBTB16,0.07516317533519438,-0.011357600542023255,0.035,0.041,1
FAM92A,0.07526021883698279,0.01740946122395015,0.173,0.191,1
NDRG4,0.07528881179180866,0.09707585529872975,0.296,0.3,1
CREG2,0.07530584594769861,0.010660264629089228,0.067,0.076,1
TRIB2,0.07547988439062352,0.005281709185717937,0.039,0.045,1
KCNQ1,0.07562902908256643,-0.005866123831554763,0.002,0.004,1
LOC105760094,0.0756373165694843,0.047689113773927094,0.046,0.04,1
ABCA12,0.0757113483712515,-0.005211413081971766,0.002,0.004,1
FBXL16,0.07582923171745566,0.08976108222301227,0.198,0.195,1
LOC115495259,0.07589270819725367,-0.00309086229495947,0.002,0.004,1
MRPL35,0.07596818732999815,0.002999140684702639,0.089,0.1,1
PLPP6,0.07597677409272723,0.04600151903122665,0.065,0.058,1
ZBTB5,0.07604759153083031,-0.004580156803345697,0.012,0.015,1
TMEM200A,0.07604841301650749,-0.0012795178072066704,0.02,0.025,1
NR1D1,0.07605576676297689,-0.004323279185716407,0.005,0.007,1
GPD1L,0.07623852655352206,0.01464690993648965,0.121,0.133,1
LOC100220618,0.07624120240715292,-0.008379240758856512,0.003,0.005,1
TMEM37,0.07627306049737152,-0.0031946666766881644,0.002,0.004,1
ZNF804A,0.07631056034389963,0.04486605864437809,0.557,0.581,1
NLK,0.07642759386874631,0.09024334559214542,0.302,0.306,1
LOC115490792,0.07646602995019072,0.009642385165691074,0.007,0.004,1
WBP1,0.07648412777940361,0.01876360686797568,0.096,0.108,1
LANCL2,0.0765515426193187,0.026933030052224083,0.166,0.184,1
EXOC1,0.07668836662690481,0.08668426942005908,0.181,0.176,1
MAP10,0.07682312689375954,-0.00504946086499939,0.015,0.019,1
LOC100224755,0.07685923219389107,-0.0014967675385154644,0.009,0.012,1
DNLZ,0.07686488783582629,0.021091935069666667,0.108,0.122,1
EXD2,0.07688731884219611,0.012512391242448018,0.064,0.073,1
NAT10,0.07689346474267604,-0.0076595015006687694,0.042,0.049,1
USP8,0.07692601766581283,0.02913218126123801,0.148,0.165,1
TRIP13,0.07702611401311885,-0.003820443149827775,0.003,0.005,1
NFIL3,0.0771331337940889,0.08961769098580274,0.257,0.257,1
PTGS1,0.07715287268617986,-0.0024176960244017536,0.003,0.005,1
DNAH3,0.07717537220411308,-1.4681000651956683e-4,0.014,0.018,1
GOLT1B,0.07717609711052846,0.0010791241325667777,0.063,0.072,1
RC3H1,0.07717684964976365,0.03660377561422967,0.157,0.175,1
SCN2A,0.07720299858016341,0.00978635748883705,0.49,0.544,1
C1QB,0.07722558045935629,0.01444184719729126,0.012,0.008,1
HR,0.07731040546158433,-0.0013966185359452002,0.005,0.007,1
CPT2,0.07742866312611556,-0.006331952477619487,0.019,0.024,1
TMEM161B,0.0774556783609396,0.026143644423034185,0.239,0.264,1
SART3,0.0776575840684939,0.0015603510227364115,0.039,0.046,1
SIRT6,0.07770666461517163,-0.005064942744005138,0.032,0.038,1
NDP,0.07773913083547826,0.01965598944055237,0.032,0.027,1
MAPK11,0.07784519918281084,0.03040908589719936,0.039,0.034,1
THBS2,0.07785251761305727,0.019255568896177244,0.023,0.019,1
EEF1B2,0.07787806992305991,0.005389869260650437,0.076,0.086,1
BCL2L10,0.0779271955027664,0.005614733308530323,0.077,0.086,1
NDUFC1,0.07809174568101286,0.029474401259457134,0.037,0.031,1
TYW5,0.0781791738909317,0.007735944064048983,0.037,0.043,1
LOC105758775,0.07820586989980781,0.006948813306046761,0.003,0.002,1
FSCN1,0.07821445077705123,-0.00695832631280352,0.011,0.014,1
FMNL3,0.07824662489808587,0.009061009437645935,0.005,0.003,1
MYO9B,0.07828948134143353,0.0013837701876716624,0.117,0.129,1
ZNF366,0.07833027522267141,-0.0038433254316176876,0.009,0.012,1
CNOT8,0.07834595340041033,-0.009288298250077133,0.01,0.013,1
FLT3LG,0.0783459625892936,0.0067113078015869606,0.003,0.002,1
ELMSAN1,0.0784123313830952,0.04889199049132775,0.227,0.254,1
TBCCD1,0.0784812592333449,-0.005547145523005295,0.018,0.022,1
TTK,0.07851971704621365,0.00702951066327313,0.005,0.003,1
MKI67,0.07857053569722877,0.003612430167787212,0.003,0.002,1
LLGL1,0.07865011414985743,-0.004450841385723693,0.013,0.017,1
MAPRE2,0.07867016829324588,0.012719864770304179,0.418,0.464,1
RPP40,0.07873379779595788,0.017603059837566548,0.018,0.014,1
FBXO45,0.07890812582108356,0.008091608842294012,0.063,0.071,1
